latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,availability_eoy,number_of_reviews_ly,estimated_occupancy_l365d,estimated_revenue_l365d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,amenities_count,amenity_wifi,amenity_air_conditioning,amenity_kitchen,amenity_washer,amenity_dryer,amenity_heating,amenity_tv,review_score_total,host_reliability,distance_from_center,room_type_Private room,property_type_Entire cottage,property_type_Entire guest suite,property_type_Entire guesthouse,property_type_Entire home,property_type_Entire loft,property_type_Entire place,property_type_Entire rental unit,property_type_Entire serviced apartment,property_type_Entire townhouse,property_type_Entire vacation home,property_type_Private room in bed and breakfast,property_type_Private room in condo,property_type_Private room in guest suite,property_type_Private room in guesthouse,property_type_Private room in home,property_type_Private room in rental unit,property_type_Private room in townhouse,property_type_Private room in villa,property_type_Room in aparthotel,property_type_Room in hotel,has_availability_encoded,instant_bookable_encoded
42.6634563,-73.78182815,-1.0070878014386797,-0.32067899095280256,-0.5391082295359002,-0.5235642877296154,-0.4663911703985699,30,365,30,30,365,365,30.0,365.0,-1.4861850776124916,-1.8818305365452224,-2.069582053239437,-0.027379030752730685,-0.5549598324113115,-0.7289513744494828,-0.5802881614086842,171,0,-1.007104573779912,-0.8506572447102734,0.24671427521430495,4.905,4.88,4.94,4.96,4.81,4.83,17,4,13,0,-0.2970015174159788,1.0569612876484693,1,1,1,1,1,1,1,0.3432340153369676,-0.10383914326950235,0.5632543744280317,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0
42.67519,-73.82281,-1.0070878014386797,-0.32067899095280256,-0.5391082295359002,-0.5235642877296154,-0.7484354897416714,2,1125,2,2,1125,1125,2.0,1125.0,-0.12885072563037753,0.26367848226450574,0.43061334616026387,0.9882780869176233,-0.27360913220119265,-0.5908685526624773,-0.5802881614086842,291,2,-0.8001296139811107,-0.7728235106099931,-0.14620369213075268,4.73,4.67,4.87,4.9,4.93,4.77,1,0,1,0,-0.8100701420896341,1.8420443579485293,1,0,1,1,1,1,1,0.027751113632225165,-0.10243241602883109,1.5700346423590616,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0
42.66215,-73.79048,-0.6004161559053461,-0.32067899095280256,-0.5391082295359002,-0.5235642877296154,-0.3437632054667867,1,1125,1,2,363,363,1.3,363.0,1.0588168323539722,0.9166594879892056,0.8911756565759982,1.0973982731136118,-0.33925762891688704,0.32968359258422625,0.6499227407777264,305,19,0.5797034513442321,0.1650453846834544,0.39783657034701897,4.91,4.78,4.96,4.96,4.74,4.7,11,11,0,0,0.5779155057117282,-2.1487945827434425,1,1,1,1,0,0,1,0.1525575362846513,-0.09343835446541605,0.3634436489281952,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
42.65913,-73.74722,0.6195987806946543,1.2512041554516857,0.3400528832457217,0.39375496019334716,0.33069060165802117,1,1125,1,2,1125,1125,1.3,1125.0,0.8043166413573258,0.7767349867624842,0.660894501368131,0.4426771559376811,0.5047944717134695,0.9740700942569186,0.034817289684521045,286,36,1.545586597071972,1.9066441867145474,-0.38799936434309623,4.77,4.61,4.73,4.81,4.42,4.64,18,18,0,0,0.5293090044268555,0.5989961633067677,1,0,1,1,1,1,1,-0.5893473094825437,-0.08256014723872133,0.3568080305651106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
42.65935,-73.76805,0.21292713516132086,-0.32067899095280256,-1.418269342317522,-0.5235642877296154,-0.13529566508275515,1,365,1,1,365,365,1.0,365.0,0.21048286236515099,-0.10945352100675129,-0.4247166588975286,0.4091017140312231,2.868140353478468,1.112152916043924,1.8801336429641369,222,41,1.7525615568707733,1.2911504737938917,0.5791833245062753,4.98,4.99,4.98,4.99,4.95,4.96,3,3,0,0,2.4735690558217605,-0.25151049618496396,1,1,1,0,1,1,1,0.7072527480732089,-0.08050967383646195,0.21976952947582698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
42.65594,-73.76591,2.2462853628279884,1.2512041554516857,0.3400528832457217,3.1457127039622343,0.4533185665898044,1,730,1,1,730,730,1.0,730.0,0.46498305336179735,0.5435274847179485,0.3648187303865875,0.8120070169087189,1.6301972725539449,1.2962633450932648,1.8801336429641369,270,45,1.9250406900364412,2.5511185453108394,0.6094077835328203,4.94,4.98,4.97,5.0,4.85,4.95,2,2,0,0,2.3817567756170006,1.514926411990171,1,1,1,1,1,1,1,0.5963137057154951,-0.08189816491752205,-0.13154253390471743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
42.67066,-73.79571,0.21292713516132086,-0.32067899095280256,-0.5391082295359002,0.39375496019334716,-0.6135447283167098,1,365,1,4,1125,1125,3.0,1125.0,-0.9771846956191987,-0.715793026322544,-0.4247166588975286,-0.1532869379019481,0.01711992468259683,1.3422909523556001,1.8801336429641369,215,42,1.9250406900364412,0.5100530712981717,0.035143062028503654,4.87,4.82,4.93,4.93,4.85,4.8,2,2,0,0,0.6697277859164876,0.8606905200734544,1,0,1,1,1,1,1,0.2565628884950033,-0.06945247738642715,1.2462291363694131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
42.66104,-73.77971,1.0262704262279878,-0.32067899095280256,1.2192139960273436,2.228393456039272,-0.12303286858957682,1,365,1,1,1125,1125,1.0,1125.0,-0.12885072563037753,0.26367848226450574,0.43061334616026387,0.9463087845345508,-0.46117626567460523,-0.26867530182613103,0.034817289684521045,287,8,-0.31718804111724075,-0.3096851920983966,-1.1436108400066691,4.3,4.5,4.4,4.6,3.8,4.2,3,3,0,0,-0.16198345829133268,0.337301806540081,1,1,1,0,1,1,1,-2.1008917616063583,-0.09908248631737668,0.3177222178127863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
42.65345,-73.7645,-0.6004161559053461,-0.32067899095280256,-0.5391082295359002,-0.5235642877296154,-0.45412837390539157,1,1125,1,1,1125,1125,1.0,1125.0,-1.4861850776124916,-1.8818305365452224,-2.069582053239437,-1.9579669403740647,7.885561173892254,4.794361497030738,1.8801336429641369,0,133,1.9250406900364412,0.8150398662655818,0.3676121113204767,4.94,4.9,4.97,4.95,4.92,4.91,1,1,0,0,4.903894120065391,0.5335725741150961,1,0,1,0,0,1,1,0.526976804241926,19.702880405381805,-0.3890926059476414,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
42.65909,-73.75691,-0.6004161559053461,-0.32067899095280256,0.3400528832457217,-0.5235642877296154,-0.4663911703985699,14,365,14,14,365,365,14.0,365.0,-1.4861850776124916,-0.6691515259136369,-0.22733281157649954,0.014590271630341791,-0.5455814757376409,-0.6829237671871475,-0.5802881614086842,235,1,-0.6851435252039988,-0.670333227172981,0.6698567015859048,5.0,5.0,5.0,5.0,4.0,5.0,4,4,0,0,-0.9720918130392096,-0.31693408537663564,1,1,1,0,0,1,1,0.11788908554786481,-0.10313975345493133,0.27606908018316895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
42.65846,-73.80201,2.2462853628279884,1.2512041554516857,2.9775362215905874,4.063031951885197,2.047482110702987,4,1125,4,4,1125,1125,4.0,1125.0,-1.4861850776124916,-1.1355665300027082,-0.6878951219922339,0.576978923563513,0.4579026883451164,0.007490341747880037,0.6499227407777264,242,16,0.46471736256712015,2.387814906979873,0.4582854884001035,4.95,4.92,4.98,4.99,4.88,4.89,1,1,0,0,-0.3726116305257807,-0.12066331780162064,1,1,1,1,1,1,1,0.540844184536642,-0.09512331508527735,-0.10952099539799588,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
42.65331,-73.76971,-0.6004161559053461,-0.32067899095280256,-0.5391082295359002,-0.5235642877296154,-0.5277051528644615,31,180,31,31,180,180,31.0,180.0,-1.4861850776124916,-0.4825855242780083,-0.09574358002914686,0.8455824588151769,-0.5549598324113115,-0.7289513744494828,-0.5802881614086842,275,0,-1.007104573779912,-0.8506572447102734,0.24671427521430495,4.905,4.88,4.94,4.96,4.81,4.83,2,2,0,0,-0.2970015174159788,-1.5599822800183973,1,0,1,1,1,0,1,0.3432340153369676,-0.10383914326950235,-0.4429687453258691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
42.66236,-73.79245,3.466300299427989,2.03714572865393,2.9775362215905874,4.98035119980816,4.4877786128454735,2,365,2,2,1125,1125,2.0,1125.0,1.0588168323539722,0.9166594879892056,0.6937918092549692,-1.252882660338447,0.23282212817702128,0.37571119984656143,0.034817289684521045,84,26,0.6486951046104992,5.429034663976165,0.548958865479733,4.96,4.96,4.98,4.95,4.93,4.92,23,23,0,0,0.0756483257680445,0.010183860581722695,1,1,1,1,1,1,1,0.6032473958628533,-0.05723509727267575,0.3729536708026114,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
42.64621,-73.75723,-0.19374451037201262,-0.32067899095280256,1.2192139960273436,1.3110742081163098,0.588209328014766,1,365,1,1,365,365,1.0,365.0,-1.4861850776124916,-1.8818305365452224,-2.069582053239437,-1.353608986057821,-0.517446405716629,-0.7289513744494828,-0.5802881614086842,12,0,-1.007104573779912,-0.8506572447102734,-4.6194236280591054,4.0,3.75,4.75,4.0,3.5,3.5,2,2,0,0,-0.9504889235792663,-1.5599822800183973,1,1,1,1,0,0,1,-3.6956404954984565,-0.10383914326950235,-1.1129127230979439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
42.65539,-73.76416,-0.19374451037201262,-0.32067899095280256,-1.418269342317522,-0.5235642877296154,-0.5890191353303531,1,365,1,1,1125,1125,1.0,1125.0,-0.044017328631495385,0.26367848226450574,-0.5563058904448812,-1.571849358449798,-0.24547406218018078,0.4677664143712318,0.6499227407777264,46,27,0.7866784111430334,0.01048194108006105,0.12581643910813317,4.85,4.76,4.88,4.97,4.85,4.79,6,6,0,0,0.08104904813303022,0.4027253957317527,1,0,1,0,1,1,1,0.18722598702143037,-0.012531570882102707,-0.17763833576946605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
42.66894,-73.79549,1.0262704262279878,1.2512041554516857,1.2192139960273436,1.3110742081163098,-0.2088724440418251,1,365,1,4,365,1125,3.0,1117.9,-1.3165182836147273,-1.6019815340917796,-0.9839708929737775,-0.2204378217148641,-0.08604199872778008,1.572428988667276,4.340555447336958,207,40,1.9250406900364412,1.2842503200615973,0.4885099474266485,4.96,4.94,4.98,4.98,4.9,4.94,2,2,0,0,2.0901177679077647,0.4681489849234244,1,1,1,1,1,1,1,0.6032473958628533,-0.06416222109672329,1.0622456531267974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
42.6628771,-73.7653403,-0.6004161559053461,0.46526258224944156,-0.5391082295359002,-0.5235642877296154,-0.8833262511666329,1,365,1,1,365,365,1.0,365.0,0.9739834353550901,0.7767349867624842,0.7924837329154837,1.0722166916837683,-0.2829874888748633,0.05351794901021521,-0.5802881614086842,302,18,0.1657535317466292,-0.5128257179771422,0.15604089813467542,4.83,4.72,5.0,4.97,4.38,4.83,2,0,2,0,-0.30780296214595054,-0.8403227989100089,1,1,1,1,1,1,1,-0.06932054843077251,-0.09608789482735058,0.6197356734110375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0
42.65319027,-73.769706,-0.6004161559053461,0.46526258224944156,-0.5391082295359002,-0.5235642877296154,-0.4050771879326783,1,365,1,1,365,365,1.0,365.0,0.5498164503606795,0.6368104855357628,0.660894501368131,-1.2612765208150616,-0.5455814757376409,-0.6829237671871475,-0.5802881614086842,83,1,-0.9381129205136449,-0.8092563223165072,-2.352589201068387,4.0,5.0,5.0,5.0,5.0,5.0,1,0,1,0,-0.9018824222943936,-2.0833709935517706,1,0,1,0,0,0,1,0.11788908554786481,-0.10187419093332663,-0.45583396648018704,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0
42.6601,-73.80719,-0.6004161559053461,-0.32067899095280256,-0.5391082295359002,-0.5235642877296154,-0.4418655774122133,1,90,5,5,90,90,5.0,90.0,-0.12885072563037753,0.26367848226450574,0.23322949883923483,0.13210431830294472,-0.02977185868575631,0.14557316353488556,-0.5802881614086842,249,21,0.3037368382791635,-0.0955044202479801,0.3071631932673895,4.93,4.89,4.98,4.98,4.95,4.86,1,1,0,0,0.1188541046879313,0.010183860581722695,1,0,0,0,1,1,1,0.526976804241926,-0.09129488755535653,0.03485298463765412,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
42.66319,-73.77897,1.4329420717613213,-0.32067899095280256,1.2192139960273436,1.3110742081163098,0.5391581420420527,1,365,1,1,1125,1125,1.0,1125.0,0.889150038356208,0.8233764871713913,0.6937918092549692,0.9882780869176233,-0.3767710556115696,0.14557316353488556,1.8801336429641369,292,15,0.3037368382791635,0.7435542735990124,-1.0831619219535846,4.63,4.21,4.68,4.68,4.63,4.42,3,3,0,0,0.7129335648363744,0.07560744977339437,1,1,1,1,1,1,1,-1.095506690239599,-0.09492987074525105,0.5545673594496026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
42.644075,-73.7545279,1.839613717294655,-0.32067899095280256,1.2192139960273436,2.228393456039272,0.22032543321941625,1,1125,1,3,1125,1125,2.2,1125.0,-0.468184313625906,0.07711248062887724,0.2990241146129112,0.677705249282887,-0.5549598324113115,-0.7289513744494828,-0.5802881614086842,283,0,-1.007104573779912,-0.8506572447102734,0.24671427521430495,4.905,4.88,4.94,4.96,4.81,4.83,10,10,0,0,-0.2970015174159788,1.318655644415156,1,1,1,1,1,1,1,0.3432340153369676,-0.10383914326950235,-1.3215688396540899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
42.65379,-73.76901,-0.6004161559053461,-0.32067899095280256,-0.5391082295359002,-0.5235642877296154,-0.27018642650771674,1,1125,1,1,1,1125,1.0,389.5,-1.4013516806136095,-0.4359440238691012,-0.0628462721423087,0.8539763192917914,-0.3861494122852402,-0.26867530182613103,0.034817289684521045,276,7,-0.31718804111724075,-0.37592666792842233,0.15604089813467542,4.83,4.72,4.89,5.0,4.94,4.78,11,11,0,0,-0.5940412474902004,-1.5599822800183973,1,1,1,0,1,1,1,0.22882812790557855,-0.09892676242906304,-0.38611047823566347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
42.66972,-73.82753,1.839613717294655,1.2512041554516857,2.0983751088089653,2.228393456039272,1.3607655070850004,2,1125,2,2,1125,1125,2.0,1125.0,0.7194832443584438,0.6368104855357628,0.5950998855944547,0.7784315750022609,1.1987928655650961,-0.08456487277679031,-0.5802881614086842,266,15,-0.041221428052172195,0.8418124627468838,-0.3275504462900117,4.8,4.73,4.9,4.86,4.8,4.76,1,1,0,0,-0.07017117808657335,1.122384876840141,1,1,1,1,1,1,1,0.013883733337512796,-0.09677252569353093,0.9534644571547642,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
42.66008,-73.76977,0.21292713516132086,-0.32067899095280256,0.3400528832457217,0.39375496019334716,0.1467486542603463,3,365,3,3,365,365,3.0,365.0,1.0588168323539722,0.9166594879892056,0.8911756565759982,1.0973982731136118,-0.49868969236928773,-0.49881333813780687,-0.5802881614086842,305,5,-0.6621463074485764,-0.5194498655601447,-1.3551820531924705,4.5,4.5,4.5,4.83,3.83,4.17,2,2,0,0,-0.8478751986445351,-1.9525238151684272,1,1,1,0,0,0,1,-1.7334061837964418,-0.10157810222513577,0.28571828166154695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
42.65845,-73.75926,-0.6004161559053461,-0.32067899095280256,-1.418269342317522,-1.4408835356525778,-0.12303286858957682,30,365,30,30,365,365,30.0,365.0,1.0588168323539722,0.9166594879892056,0.8911756565759982,0.29998152783523463,-0.5549598324113115,-0.7289513744494828,-0.5802881614086842,269,0,-1.007104573779912,-0.8506572447102734,0.24671427521430495,4.905,4.88,4.94,4.96,4.81,4.83,3,3,0,0,-0.2970015174159788,-1.6908294584017407,1,1,1,1,0,0,1,0.3432340153369676,-0.10383914326950235,0.1890655982888414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
42.65069,-73.75193,0.21292713516132086,-0.32067899095280256,-0.5391082295359002,-1.4408835356525778,-0.5277051528644615,30,150,30,30,150,150,30.0,150.0,0.889150038356208,0.7300934863535771,0.6937918092549692,-0.505829077919757,-0.36739269893789894,-0.7289513744494828,-0.5802881614086842,173,0,-1.007104573779912,-0.8506572447102734,0.6698567015859048,5.0,4.8,4.95,4.9,4.95,5.0,1,1,0,0,-0.7614636408047616,-1.3637115124433823,1,1,1,1,1,1,1,0.5339104943892803,-0.10383914326950235,-0.5890802015613146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
42.674675,-73.822861,1.839613717294655,-0.32067899095280256,2.0983751088089653,-0.5235642877296154,-0.18434685105546844,1,1125,1,2,1125,1125,1.3,1125.0,1.0588168323539722,0.9166594879892056,0.8911756565759982,1.1057921335902263,-0.2267173488328395,0.14557316353488556,-0.5802881614086842,305,19,0.3037368382791635,-0.34970608374570383,0.5791833245062753,4.97,4.97,5.0,4.97,4.97,4.94,8,8,0,0,-0.502228967285441,2.692551017440261,1,1,1,1,1,1,1,0.6864516776311348,-0.09527066259044098,1.5141838604288889,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
42.66069,-73.78555,1.0262704262279878,-0.32067899095280256,2.0983751088089653,-0.5235642877296154,-0.18434685105546844,1,1125,1,1,1125,1125,1.0,1125.0,-1.4861850776124916,-1.8818305365452224,-2.069582053239437,-1.9579669403740647,-0.1329337820961332,-0.1305924800391255,0.034817289684521045,0,12,-0.11021308131843933,-0.34970608374570383,-0.5391216594758129,4.53,4.73,4.64,4.82,4.33,4.56,23,23,0,0,-0.15658273592634683,0.7952669308817827,1,0,1,1,1,1,1,-0.8458938449347466,2.0418888078343893,0.23948286248683812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
42.67261,-73.79262,0.21292713516132086,-0.32067899095280256,0.3400528832457217,-0.5235642877296154,-0.18434685105546844,1,730,1,1,730,730,1.0,730.0,1.0588168323539722,0.9166594879892056,0.7595864250286456,-1.236094939385218,0.007741568008926201,0.6518768434205725,0.6499227407777264,86,29,1.062645024208102,-0.34970608374570383,0.3071631932673895,4.95,4.98,4.93,4.93,4.85,4.88,23,23,0,0,0.10805265995795961,0.4027253957317527,1,1,1,1,1,1,1,0.4784409732104271,-0.04692328249751583,1.4766589643012256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
42.67276,-73.79332,1.4329420717613213,-0.32067899095280256,2.0983751088089653,-0.5235642877296154,-0.18434685105546844,20,366,20,20,366,366,20.0,366.0,-1.4861850776124916,-1.8818305365452224,-2.069582053239437,-1.9579669403740647,-0.5549598324113115,-0.7289513744494828,-0.5802881614086842,0,0,-1.007104573779912,-0.34970608374570383,0.24671427521430495,4.905,4.88,4.94,4.96,4.81,4.83,5,1,4,0,-0.2970015174159788,0.7952669308817827,1,1,1,1,1,1,1,0.3432340153369676,-0.10383914326950235,1.4882220198121794,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
42.66572,-73.77834,-0.6004161559053461,-0.32067899095280256,-0.5391082295359002,-0.5235642877296154,-0.9323774371393462,18,1125,18,18,1125,1125,18.0,1125.0,-1.3165182836147273,-1.788547535727408,-2.003787437465761,-0.17846851933179161,-0.264230775527522,-0.4067581236131365,-0.5802881614086842,152,9,1.8905448634033075,-0.10875271541398525,0.1862653571612177,4.77,4.68,4.97,4.97,4.71,4.68,3,0,3,0,-0.8370737539145635,0.4027253957317527,1,0,1,1,1,1,1,-0.03465209769398974,-0.09841476780625669,0.8315833092808707,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1
42.6425,-73.75889,-1.0070878014386797,-0.32067899095280256,-0.5391082295359002,-0.5235642877296154,-0.7116471002621364,1,365,1,1,365,365,1.0,365.0,0.8043166413573258,0.7300934863535771,0.7266891171418074,1.0470351102539248,-0.33925762891688704,0.32968359258422625,1.8801336429641369,299,13,0.5797034513442321,-0.2158431013391935,0.15604089813467542,4.78,4.91,4.78,4.87,4.35,4.87,1,0,1,0,1.3610202486346759,-1.7562530475934124,1,1,0,0,0,0,1,-0.1871932809358369,-0.09326452512607199,-1.5251703174329179,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0
42.66259,-73.7733,-1.0070878014386797,-1.1066205641550466,-0.5391082295359002,-0.5235642877296154,-0.7116471002621364,2,365,2,2,365,365,2.0,365.0,1.0588168323539722,0.9166594879892056,0.8911756565759982,0.29998152783523463,-0.40490612563258144,0.007490341747880037,-0.5802881614086842,269,15,0.09676187848036208,-0.4090474058434352,0.4885099474266485,4.94,4.81,4.88,4.75,4.56,4.81,2,1,1,0,-0.15658273592634683,-1.9525238151684272,1,0,1,1,0,0,1,-0.055453168136060146,-0.0940580471960943,0.5303705252628399,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0
42.66428,-73.79249,-1.0070878014386797,0.46526258224944156,-0.5391082295359002,-0.5235642877296154,-0.6380703213030664,28,365,28,28,365,365,28.0,365.0,-0.21368412262925965,0.21703698185559864,0.39771603827342566,0.1740736206860172,-0.5362031190639702,-0.6368961599248124,-0.5802881614086842,254,2,0.28073962052374113,-0.2736203885909382,0.6698567015859048,5.0,5.0,5.0,5.0,5.0,4.5,17,4,13,0,-0.8478751986445351,0.5335725741150961,1,1,1,1,1,1,1,0.4645735929157147,-0.10254458643625718,0.5796383250313759,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0
42.67096,-73.79514,-1.0070878014386797,0.46526258224944156,-0.5391082295359002,-0.5235642877296154,-0.6012819318235315,3,120,3,3,120,120,3.0,120.0,0.46498305336179735,0.5901689851268557,0.6279971934812929,-1.269670381291676,-0.4517979090009346,-0.3147029090884662,-0.5802881614086842,82,10,-0.38617969438350785,-0.5575387141624095,0.6698567015859048,5.0,5.0,5.0,5.0,5.0,5.0,5,1,4,0,-0.5778390803952429,0.5335725741150961,1,1,1,1,1,1,1,0.8112581002835609,-0.08594150512313069,1.282280030275035,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0
42.64625,-73.75663,-0.6004161559053461,-0.32067899095280256,-1.418269342317522,-0.5235642877296154,-0.2211352405350034,14,365,14,14,365,365,14.0,365.0,-1.4861850776124916,-0.5758685250958226,-0.16153819580282322,0.8287947378619479,-0.4799329790219465,-0.5908685526624773,-0.5802881614086842,273,3,-0.041221428052172195,-0.15512174849500326,-0.08575477407766813,4.88,4.88,5.0,5.0,4.5,4.63,6,6,0,0,-0.885680255199436,-1.2982879232517106,1,1,1,1,1,1,1,0.04161849392693754,-0.10235215231239639,-1.103932481298506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
42.64801,-73.75668,-0.19374451037201262,-0.32067899095280256,-0.5391082295359002,-0.5235642877296154,-0.00040490365779358774,1,1125,1,2,1125,1125,1.3,1125.0,0.6346498473595616,0.5901689851268557,0.5293052698207784,0.3839201326013796,0.3734974782820807,-0.03853726551445514,0.6499227407777264,279,14,0.027770225214094942,0.04360267899507391,-0.508897200449268,4.7,4.7,4.8,4.83,4.48,4.55,18,18,0,0,0.048644713943115245,0.337301806540081,1,1,1,1,1,1,1,-0.5338777883036868,-0.09499685775671159,-0.9148711321005554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
